,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
11487,9.0,,,,,,,44.0,,,,,,38,note_on,,0.0,44.0,0.0,350880,182.75
11488,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,350880,182.75
11489,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,350880,182.75
11490,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,350880,182.75
11491,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,350880,182.75
11492,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,350880,182.75
11493,7.0,,,,,,,75.0,,,,,,40,note_on,,0.0,75.0,0.0,350920,182.77083333333334
11494,8.0,,,,,,,63.0,,,,,,0,note_on,,0.0,63.0,0.0,350920,182.77083333333334
11495,8.0,,,,,,,87.0,,,,,,90,note_on,,0.0,87.0,0.0,351010,182.81770833333334
11496,3.0,,,,,,,77.0,,,,,,2,note_on,,0.0,77.0,0.0,351012,182.81875
11497,9.0,,,,,,,35.0,,,,,,34,note_on,,0.0,35.0,0.0,351046,182.83645833333333
11498,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,351046,182.83645833333333
11499,9.0,,,,,,,70.0,,,,,,58,note_on,,0.0,70.0,0.0,351104,182.86666666666667
11500,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,351120,182.875
11501,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,351120,182.875
11502,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,351360,183.0
11503,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,351360,183.0
11504,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,351360,183.0
11505,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,351360,183.0
11506,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,351360,183.0
11507,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,351360,183.0
11508,,,,,,,,,,,,,ba ,0,lyrics,,,,,351360,183.0
11509,9.0,,,,,,,70.0,,,,,,224,note_on,,0.0,70.0,0.0,351584,183.11666666666667
11510,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,351584,183.11666666666667
11511,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,351600,183.125
11512,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,351600,183.125
11513,8.0,,,,,,,87.0,,,,,,133,note_on,,0.0,87.0,0.0,351733,183.19427083333332
11514,9.0,,,,,,,44.0,,,,,,107,note_on,,0.0,44.0,0.0,351840,183.25
11515,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,351840,183.25
11516,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,351840,183.25
11517,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,351840,183.25
11518,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,351840,183.25
11519,8.0,,,,,,,65.0,,,,,,103,note_on,,0.0,65.0,0.0,351943,183.30364583333332
11520,7.0,,,,,,,77.0,,,,,,0,note_on,,0.0,77.0,0.0,351943,183.30364583333332
11521,9.0,,,,,,,35.0,,,,,,51,note_on,,0.0,35.0,0.0,351994,183.33020833333333
11522,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,351994,183.33020833333333
11523,3.0,,,,,,,79.0,,,,,,52,note_on,,0.0,79.0,0.0,352046,183.35729166666667
11524,9.0,,,,,,,70.0,,,,,,18,note_on,,0.0,70.0,0.0,352064,183.36666666666667
11525,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,352080,183.375
11526,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,352080,183.375
11527,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,352320,183.5
11528,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,352320,183.5
11529,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,352320,183.5
11530,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,352320,183.5
11531,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,352320,183.5
11532,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,352320,183.5
11533,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,352320,183.5
11534,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,352320,183.5
11535,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,352320,183.5
11536,11.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,352320,183.5
11537,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,352320,183.5
11538,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,352320,183.5
11539,,,,,,,,,,,,,"by, ",0,lyrics,,,,,352320,183.5
11540,9.0,,,,,,,39.0,,,,,,123,note_on,,0.0,39.0,0.0,352443,183.5640625
11541,9.0,,,,,,,28.0,,,,,,2,note_on,,0.0,28.0,0.0,352445,183.56510416666666
11542,8.0,,,,,,,87.0,,,,,,4,note_on,,0.0,87.0,0.0,352449,183.5671875
11543,9.0,,,,,,,42.0,,,,,,95,note_on,,0.0,42.0,0.0,352544,183.61666666666667
11544,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,352544,183.61666666666667
11545,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,352560,183.625
11546,11.0,,,,,,,68.0,,,,,,145,note_on,,0.0,68.0,0.0,352705,183.70052083333334
11547,11.0,,,,,,,60.0,,,,,,4,note_on,,0.0,60.0,0.0,352709,183.70260416666667
11548,11.0,,,,,,,63.0,,,,,,19,note_on,,0.0,63.0,0.0,352728,183.7125
11549,9.0,,,,,,,44.0,,,,,,72,note_on,,0.0,44.0,0.0,352800,183.75
11550,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,352800,183.75
11551,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,352800,183.75
11552,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,352800,183.75
11553,10.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,352800,183.75
11554,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,352800,183.75
11555,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,352800,183.75
11556,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,352800,183.75
11557,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,352800,183.75
11558,11.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,352800,183.75
11559,8.0,,,,,,,87.0,,,,,,121,note_on,,0.0,87.0,0.0,352921,183.81302083333333
11560,7.0,,,,,,,70.0,,,,,,5,note_on,,0.0,70.0,0.0,352926,183.815625
11561,8.0,,,,,,,58.0,,,,,,0,note_on,,0.0,58.0,0.0,352926,183.815625
11562,3.0,,,,,,,77.0,,,,,,9,note_on,,0.0,77.0,0.0,352935,183.8203125
11563,9.0,,,,,,,70.0,,,,,,89,note_on,,0.0,70.0,0.0,353024,183.86666666666667
11564,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,353040,183.875
11565,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,353040,183.875
11566,11.0,,,,,,,60.0,,,,,,131,note_on,,0.0,60.0,0.0,353171,183.94322916666667
11567,11.0,,,,,,,67.0,,,,,,11,note_on,,0.0,67.0,0.0,353182,183.94895833333334
11568,10.0,,,,,,,68.0,,,,,,3,note_on,,0.0,68.0,0.0,353185,183.95052083333334
11569,10.0,,,,,,,60.0,,,,,,4,note_on,,0.0,60.0,0.0,353189,183.95260416666667
11570,10.0,,,,,,,63.0,,,,,,19,note_on,,0.0,63.0,0.0,353208,183.9625
11571,11.0,,,,,,,63.0,,,,,,18,note_on,,0.0,63.0,0.0,353226,183.971875
11572,9.0,,,,,,,44.0,,,,,,54,note_on,,0.0,44.0,0.0,353280,184.0
11573,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,353280,184.0
11574,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,353280,184.0
11575,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,353280,184.0
11576,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,353280,184.0
11577,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,353280,184.0
11578,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,353280,184.0
11579,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,353280,184.0
11580,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,353280,184.0
11581,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,353280,184.0
11582,10.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,353280,184.0
11583,12.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,353280,184.0
11584,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,353280,184.0
11585,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,353280,184.0
11586,,,,,,,,,,,,,ba ,0,lyrics,,,,,353280,184.0
11587,9.0,,,,,,,35.0,,,,,,172,note_on,,0.0,35.0,0.0,353452,184.08958333333334
11588,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,353452,184.08958333333334
11589,9.0,,,,,,,70.0,,,,,,52,note_on,,0.0,70.0,0.0,353504,184.11666666666667
11590,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,353504,184.11666666666667
11591,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,353520,184.125
11592,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,353520,184.125
11593,8.0,,,,,,,87.0,,,,,,126,note_on,,0.0,87.0,0.0,353646,184.190625
11594,10.0,,,,,,,60.0,,,,,,5,note_on,,0.0,60.0,0.0,353651,184.19322916666667
11595,10.0,,,,,,,67.0,,,,,,11,note_on,,0.0,67.0,0.0,353662,184.19895833333334
11596,12.0,,,,,,,68.0,,,,,,3,note_on,,0.0,68.0,0.0,353665,184.20052083333334
11597,12.0,,,,,,,60.0,,,,,,4,note_on,,0.0,60.0,0.0,353669,184.20260416666667
11598,12.0,,,,,,,63.0,,,,,,19,note_on,,0.0,63.0,0.0,353688,184.2125
11599,10.0,,,,,,,63.0,,,,,,18,note_on,,0.0,63.0,0.0,353706,184.221875
11600,9.0,,,,,,,44.0,,,,,,54,note_on,,0.0,44.0,0.0,353760,184.25
11601,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,353760,184.25
11602,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,353760,184.25
11603,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,353760,184.25
11604,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,353760,184.25
11605,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,353760,184.25
11606,7.0,,,,,,,82.0,,,,,,45,note_on,,0.0,82.0,0.0,353805,184.2734375
11607,8.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,353805,184.2734375
11608,3.0,,,,,,,79.0,,,,,,127,note_on,,0.0,79.0,0.0,353932,184.33958333333334
11609,9.0,,,,,,,70.0,,,,,,52,note_on,,0.0,70.0,0.0,353984,184.36666666666667
11610,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,354000,184.375
11611,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,354000,184.375
11612,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,354000,184.375
11613,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,354000,184.375
11614,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,354000,184.375
11615,8.0,,,,,,,87.0,,,,,,125,note_on,,0.0,87.0,0.0,354125,184.44010416666666
11616,12.0,,,,,,,60.0,,,,,,6,note_on,,0.0,60.0,0.0,354131,184.44322916666667
11617,12.0,,,,,,,67.0,,,,,,11,note_on,,0.0,67.0,0.0,354142,184.44895833333334
11618,12.0,,,,,,,63.0,,,,,,44,note_on,,0.0,63.0,0.0,354186,184.471875
11619,9.0,,,,,,,36.0,,,,,,38,note_on,,0.0,36.0,0.0,354224,184.49166666666667
11620,9.0,,,,,,,35.0,,,,,,0,note_on,,0.0,35.0,0.0,354224,184.49166666666667
11621,9.0,,,,,,,44.0,,,,,,16,note_on,,0.0,44.0,0.0,354240,184.5
11622,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,354240,184.5
11623,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,354240,184.5
11624,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,354240,184.5
11625,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,354240,184.5
11626,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,354240,184.5
11627,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,354240,184.5
11628,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,354240,184.5
11629,,,,,,,,,,,,,by ,0,lyrics,,,,,354240,184.5
11630,9.0,,,,,,,28.0,,,,,,117,note_on,,0.0,28.0,0.0,354357,184.5609375
11631,9.0,,,,,,,39.0,,,,,,34,note_on,,0.0,39.0,0.0,354391,184.57864583333333
11632,9.0,,,,,,,42.0,,,,,,73,note_on,,0.0,42.0,0.0,354464,184.61666666666667
11633,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,354464,184.61666666666667
11634,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,354480,184.625
11635,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,354480,184.625
11636,3.0,,,,,,,77.0,,,,,,43,note_on,,0.0,77.0,0.0,354523,184.64739583333332
11637,8.0,,,,,,,87.0,,,,,,88,note_on,,0.0,87.0,0.0,354611,184.69322916666667
11638,9.0,,,,,,,44.0,,,,,,109,note_on,,0.0,44.0,0.0,354720,184.75
11639,3.0,,,,,,,84.0,,,,,,0,note_on,,127.0,84.0,127.0,354720,184.75
11640,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,354720,184.75
11641,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,354720,184.75
11642,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,354720,184.75
11643,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,354720,184.75
11644,,,,,,,,,,,,,noo ,0,lyrics,,,,,354720,184.75
11645,,,,,,,,,,,,,,0,lyrics,,,,,354720,184.75
11646,8.0,,,,,,,63.0,,,,,,51,note_on,,0.0,63.0,0.0,354771,184.7765625
11647,7.0,,,,,,,75.0,,,,,,0,note_on,,0.0,75.0,0.0,354771,184.7765625
11648,9.0,,,,,,,35.0,,,,,,115,note_on,,0.0,35.0,0.0,354886,184.83645833333333
11649,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,354886,184.83645833333333
11650,9.0,,,,,,,70.0,,,,,,58,note_on,,0.0,70.0,0.0,354944,184.86666666666667
11651,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,354960,184.875
11652,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,354960,184.875
11653,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,354960,184.875
11654,8.0,,,,,,,87.0,,,,,,123,note_on,,0.0,87.0,0.0,355083,184.9390625
11655,9.0,,,,,,,44.0,,,,,,117,note_on,,0.0,44.0,0.0,355200,185.0
11656,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,355200,185.0
11657,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,355200,185.0
11658,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,355200,185.0
11659,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,355200,185.0
11660,9.0,,,,,,,70.0,,,,,,224,note_on,,0.0,70.0,0.0,355424,185.11666666666667
11661,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,355440,185.125
11662,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,355440,185.125
11663,8.0,,,,,,,87.0,,,,,,135,note_on,,0.0,87.0,0.0,355575,185.1953125
11664,9.0,,,,,,,44.0,,,,,,105,note_on,,0.0,44.0,0.0,355680,185.25
11665,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,355680,185.25
11666,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,355680,185.25
11667,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,355680,185.25
11668,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,355680,185.25
11669,3.0,,,,,,,84.0,,,,,,23,note_on,,0.0,84.0,0.0,355703,185.26197916666666
11670,8.0,,,,,,,65.0,,,,,,33,note_on,,0.0,65.0,0.0,355736,185.27916666666667
11671,7.0,,,,,,,77.0,,,,,,0,note_on,,0.0,77.0,0.0,355736,185.27916666666667
11672,9.0,,,,,,,35.0,,,,,,98,note_on,,0.0,35.0,0.0,355834,185.33020833333333
11673,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,355834,185.33020833333333
11674,9.0,,,,,,,70.0,,,,,,70,note_on,,0.0,70.0,0.0,355904,185.36666666666667
11675,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,355920,185.375
11676,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,355920,185.375
11677,3.0,,,,,,,75.0,,,,,,234,note_on,,127.0,75.0,127.0,356154,185.496875
11678,,,,,,,,,,,,,Like ,0,lyrics,,,,,356154,185.496875
11679,9.0,,,,,,,44.0,,,,,,6,note_on,,0.0,44.0,0.0,356160,185.5
11680,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,356160,185.5
11681,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,356160,185.5
11682,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,356160,185.5
11683,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,356160,185.5
11684,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,356160,185.5
11685,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,356160,185.5
11686,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,356160,185.5
11687,9.0,,,,,,,39.0,,,,,,123,note_on,,0.0,39.0,0.0,356283,185.5640625
11688,9.0,,,,,,,28.0,,,,,,2,note_on,,0.0,28.0,0.0,356285,185.56510416666666
11689,8.0,,,,,,,87.0,,,,,,10,note_on,,0.0,87.0,0.0,356295,185.5703125
11690,9.0,,,,,,,70.0,,,,,,89,note_on,,0.0,70.0,0.0,356384,185.61666666666667
11691,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,356384,185.61666666666667
11692,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,356400,185.625
11693,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,356400,185.625
11694,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,356640,185.75
11695,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,356640,185.75
11696,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,356640,185.75
11697,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,356640,185.75
11698,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,356640,185.75
11699,7.0,,,,,,,75.0,,,,,,72,note_on,,0.0,75.0,0.0,356712,185.7875
11700,8.0,,,,,,,63.0,,,,,,0,note_on,,0.0,63.0,0.0,356712,185.7875
11701,9.0,,,,,,,61.0,,,,,,42,note_on,,0.0,61.0,0.0,356754,185.809375
11702,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,356760,185.8125
11703,8.0,,,,,,,87.0,,,,,,4,note_on,,0.0,87.0,0.0,356764,185.81458333333333
11704,5.0,,,,,,,55.0,,,,,,40,note_on,,0.0,55.0,0.0,356804,185.83541666666667
11705,3.0,,,,,,,75.0,,,,,,40,note_on,,0.0,75.0,0.0,356844,185.85625
11706,5.0,,,,,,,63.0,,,,,,2,note_on,,0.0,63.0,0.0,356846,185.85729166666667
11707,5.0,,,,,,,60.0,,,,,,13,note_on,,0.0,60.0,0.0,356859,185.8640625
11708,9.0,,,,,,,70.0,,,,,,5,note_on,,0.0,70.0,0.0,356864,185.86666666666667
11709,9.0,,,,,,,61.0,,,,,,10,note_on,,0.0,61.0,0.0,356874,185.871875
11710,9.0,,,,,,,42.0,,,,,,6,note_on,,0.0,42.0,0.0,356880,185.875
11711,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,356880,185.875
11712,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,356880,185.875
11713,9.0,,,,,,,61.0,,,,,,114,note_on,,0.0,61.0,0.0,356994,185.934375
11714,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,357000,185.9375
11715,5.0,,,,,,,60.0,,,,,,30,note_on,,120.0,60.0,120.0,357030,185.953125
11716,5.0,,,,,,,56.0,,,,,,14,note_on,,91.0,56.0,91.0,357044,185.96041666666667
11717,5.0,,,,,,,63.0,,,,,,4,note_on,,116.0,63.0,116.0,357048,185.9625
11718,9.0,,,,,,,61.0,,,,,,66,note_on,,0.0,61.0,0.0,357114,185.996875
11719,9.0,,,,,,,44.0,,,,,,6,note_on,,0.0,44.0,0.0,357120,186.0
11720,1.0,,,,,,,32.0,,,,,,0,note_on,,127.0,32.0,127.0,357120,186.0
11721,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,357120,186.0
11722,8.0,,,,,,,44.0,,,,,,0,note_on,,127.0,44.0,127.0,357120,186.0
11723,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,357120,186.0
11724,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,357120,186.0
11725,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,357120,186.0
11726,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,357120,186.0
11727,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,357120,186.0
11728,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,357120,186.0
11729,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,357120,186.0
11730,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,357120,186.0
11731,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,357120,186.0
11732,1.0,,,,,,,36.0,,,,,,24,note_on,,0.0,36.0,0.0,357144,186.0125
11733,3.0,,,,,,,79.0,,,,,,3,note_on,,127.0,79.0,127.0,357147,186.0140625
11734,,,,,,,,,,,,,ba ,0,lyrics,,,,,357147,186.0140625
11735,8.0,,,,,,,48.0,,,,,,16,note_on,,0.0,48.0,0.0,357163,186.02239583333332
11736,9.0,,,,,,,61.0,,,,,,71,note_on,,0.0,61.0,0.0,357234,186.059375
11737,9.0,,,,,,,35.0,,,,,,58,note_on,,0.0,35.0,0.0,357292,186.08958333333334
11738,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,357292,186.08958333333334
11739,9.0,,,,,,,42.0,,,,,,52,note_on,,0.0,42.0,0.0,357344,186.11666666666667
11740,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,357344,186.11666666666667
11741,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,357360,186.125
11742,11.0,,,,,,,56.0,,,,,,191,note_on,,0.0,56.0,0.0,357551,186.22447916666667
11743,11.0,,,,,,,60.0,,,,,,25,note_on,,0.0,60.0,0.0,357576,186.2375
11744,9.0,,,,,,,44.0,,,,,,24,note_on,,0.0,44.0,0.0,357600,186.25
11745,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,357600,186.25
11746,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,357600,186.25
11747,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,357600,186.25
11748,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,357600,186.25
11749,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,357600,186.25
11750,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,357600,186.25
11751,11.0,,,,,,,63.0,,,,,,9,note_on,,0.0,63.0,0.0,357609,186.2546875
11752,7.0,,,,,,,82.0,,,,,,90,note_on,,0.0,82.0,0.0,357699,186.3015625
11753,8.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,357699,186.3015625
11754,8.0,,,,,,,87.0,,,,,,24,note_on,,0.0,87.0,0.0,357723,186.3140625
11755,3.0,,,,,,,79.0,,,,,,52,note_on,,0.0,79.0,0.0,357775,186.34114583333334
11756,9.0,,,,,,,70.0,,,,,,49,note_on,,0.0,70.0,0.0,357824,186.36666666666667
11757,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,357840,186.375
11758,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,357840,186.375
11759,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,357840,186.375
11760,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,357840,186.375
11761,10.0,,,,,,,56.0,,,,,,191,note_on,,0.0,56.0,0.0,358031,186.47447916666667
11762,3.0,,,,,,,77.0,,,,,,23,note_on,,127.0,77.0,127.0,358054,186.48645833333333
11763,,,,,,,,,,,,,"by, ",0,lyrics,,,,,358054,186.48645833333333
11764,10.0,,,,,,,60.0,,,,,,2,note_on,,0.0,60.0,0.0,358056,186.4875
11765,9.0,,,,,,,35.0,,,,,,8,note_on,,0.0,35.0,0.0,358064,186.49166666666667
11766,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,358064,186.49166666666667
11767,9.0,,,,,,,44.0,,,,,,16,note_on,,0.0,44.0,0.0,358080,186.5
11768,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,358080,186.5
11769,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,358080,186.5
11770,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,358080,186.5
